"Name","ra","dec","dist","vlos","pmra","pmdec","pmra_e","pmdec_e","disterr","vloserr","pmcorr","plx","plx_e","GAL_LONG","GAL_LAT","sigma","rmax","v_r16","v_r50","v_r84","v_phi16","v_phi50","v_phi84","v_z16","v_z50","v_z84","j_r16","j_r50","j_r84","j_phi16","j_phi50","j_phi84","j_z16","j_z50","j_z84","energy16","energy50","energy84","rperi16","rperi50","rperi84","rapo16","rapo50","rapo84","Rmax16","Rmax50","Rmax84","zmax16","zmax50","zmax84","ecc16","ecc50","ecc84","ecc_mean","Lx16","Lx50","Lx84","Ly16","Ly50","Ly84","Lz16","Lz50","Lz84","Ltot16","Ltot50","Ltot84","Lperp16","Lperp50","Lperp84","incl16","incl50","incl84","xgal16","xgal50","xgal84","ygal16","ygal50","ygal84","zgal16","zgal50","zgal84","vx16","vx50","vx84","vy16","vy50","vy84","vz16","vz50","vz84"
"NGC_6229",251.744958,47.52775,30.37,-137.89,-1.1697,-0.466,0.0259,0.0265,0.45,0.71,0.0101,0.0371,0.0116,73.6385941864168,40.3065118475779,7.1,6,18.2587429869744,23.275950970582,26.9886461341117,-11.2240106043693,-9.11862747447245,-5.43893379011261,42.1221152337626,46.7471073112259,50.5562486309258,2152.96909326359,2232.14417310984,2349.61460103366,-250.625976876795,-198.605804413891,-120.748665286083,355.708833451237,466.838819758226,609.399090661895,-117014.191883036,-116060.748691887,-115321.560553365,0.377439687252045,0.842931807041168,1.28810524463654,29.7014723968506,30.1803436279297,30.662571182251,29.3490675354004,29.9649257659912,30.4322994232178,24.6421157836914,28.0290384292603,28.4920042419434,0.918807084560394,0.945661187171936,0.974922361373901,0.946426546573639,386.160630391567,563.089421441937,750.544478929232,138.942836100203,219.265917612473,278.380667721047,-250.625976876795,-198.605804413891,-120.748665286083,444.776778596445,635.727684084303,837.459987157237,419.479309426025,604.274390496856,799.689065708852,106.420741593622,107.841942691742,110.316100504929,-1.8548977852501,-1.73961551201306,-1.643614737568,21.6125417809771,22.0052136186584,22.3322092569441,19.1067396109707,19.4538842749889,19.7429673721074,3.34413598788622,7.08376401494477,9.86901587581903,19.0389575093085,23.9111042540716,27.4706166560715,42.1221152337626,46.7471073112259,50.5562486309258
"NGC_6218_M_12",251.809067,-1.948528,5.12,-41.67,-0.1913,-6.8006,0.0243,0.0235,0.05,0.14,0.0018,0.2044,0.0104,15.7151926657859,26.3132894318749,5,15,-13.8429189986831,-13.3839260572088,-12.8959341348063,-118.664679228693,-117.025808851846,-116.305127431917,-85.9725605704915,-84.9067036409911,-84.3622774142146,62.7985304764731,63.8111058450285,65.3303031937105,-477.636453702536,-466.590303416526,-459.986953868903,201.601249054447,203.646185832912,208.454891400944,-196469.916235041,-196360.512416709,-196088.369407254,1.99350226402283,2.01380693912506,2.05746806144714,4.80176258087158,4.82108974456787,4.82844896316528,4.68397314071655,4.70717191696167,4.71738182067871,2.78881603240967,2.80372524261475,2.84010271072388,0.402500145435333,0.409634977579117,0.41454309463501,0.409302932024002,-350.82416556247,-348.301749444562,-346.713815640421,-215.704207991468,-211.187636774789,-208.199115444943,-477.636453702536,-466.590303416526,-459.986953868903,614.645523123705,619.077190686758,629.667631362793,405.517208129724,408.162037400432,410.103613484517,138.443508658363,139.075042788689,139.339530987442,-3.83293872204309,-3.807826415938,-3.75047291884536,1.22877471628832,1.23584065029877,1.25197839663035,2.24345732501964,2.2563580798966,2.28582185770468,48.4209908224679,49.1717692738502,49.7622164100619,106.097364214766,106.975609041244,109.116141720441,-85.9725605704915,-84.9067036409911,-84.3622774142146
"FSR_1735",253.044174,-47.058055,9.67,-69.85,-4.7177,-1.2259,0.1444,0.1299,0.46,4.88,-0.0527,0.0771,0.0877,339.187643390779,-1.85322825235127,2.7,2,-130.026467543743,-123.071351580298,-113.117507338022,-105.276102332932,-91.519661551285,-78.3883852268732,132.650317329916,140.09688133632,145.134040467007,127.627523703713,151.660326513318,191.737331805071,-349.997429302689,-334.079584576118,-271.66198842432,85.3284086186732,105.603335560316,126.962783516533,-208555.016557811,-204848.210512273,-200817.332790028,0.921037497520447,1.10694408416748,1.24812876701355,4.49553876876831,4.98899054527283,5.35245401382446,4.35281192779541,4.90280556678772,5.29616041183472,1.66021531581879,1.99543011188507,2.46429607391357,0.574923882484436,0.64153453707695,0.69975207567215,0.646276289224625,-486.308740814859,-447.027794113866,-395.039030989829,-142.915651378956,-66.6469841705599,2.79433191624889,-349.997429302689,-334.079584576118,-271.66198842432,509.625351772689,542.709672646189,584.517182255489,395.071233008963,452.618674702015,505.976004684579,120.330586423869,124.89023889313,131.086027510687,0.232533051785607,0.73719045947759,1.22718315401032,-3.58337871451693,-3.39712696113815,-3.2053009847777,-0.326320178836254,-0.309359173507705,-0.29189055188036,-122.379840875703,-113.011395742303,-105.709245304271,89.0461436518412,102.608419196786,115.90069901978,132.650317329916,140.09688133632,145.134040467007
"NGC_6235",253.355458,-22.177444,12.04,126.68,-3.9316,-7.5875,0.0267,0.0264,0.47,0.33,-0.0061,0.0849,0.0122,358.917686077432,13.518316836499,4.1,4,158.847955251302,159.315589488506,159.507228761917,-236.309431140501,-221.038711738931,-204.17947992903,-44.938926975104,-42.3645285726005,-40.4831546234183,131.317786244911,162.406979398275,200.768634340378,-871.094102469043,-733.751885274832,-611.724940564294,358.918948517243,369.327660155094,383.993892698762,-176327.71437653,-169739.702739814,-163025.02470155,2.89095471382141,3.25944912433624,3.66369490623474,7.33144659042358,8.51929950714111,9.88177742004394,6.98961963653565,8.30927848815918,9.67160202026367,5.11776044845581,5.52255821228027,6.1554803276062,0.440240207910538,0.446179166436195,0.458615554571152,0.447314396500587,586.707340428407,648.706525717799,711.608217640079,508.964934316977,540.432000188191,578.129993617973,-871.094102469043,-733.751885274832,-611.724940564294,988.715800593968,1118.63360128323,1265.02568411646,776.7063090215,844.326917123216,916.914420233385,128.21257723719,130.984342085226,133.454255284642,2.98781629761988,3.3118790638621,3.67273140059245,-0.224303056222664,-0.217485730095866,-0.211363443115427,2.69022072449218,2.76814481142652,2.85491531327681,144.033826129075,144.477719474129,144.85252765331,-245.59702989055,-231.008426373968,-214.887073480449,-44.938926975104,-42.3645285726005,-40.4831546234183
"NGC_6254_M_10",254.28772,-4.100306,5.09,74.21,-4.7574,-6.5965,0.0236,0.0239,0.1,0.23,-0.0006,0.1925,0.0103,15.1370663033084,23.07596568323,6.2,20,-94.6760708687241,-93.9721058770515,-93.0490599868011,-110.333736675579,-107.997760588954,-105.569011075882,48.501195452588,48.8953227945925,49.1611158224021,91.1394185145953,92.5538294267668,94.0645336482285,-439.722330123013,-422.140083311411,-404.904442682386,171.585352518662,179.164572028303,186.07780143905,-198736.985825853,-198256.952911461,-197754.412627126,1.70638556003571,1.75049215555191,1.79518874645233,4.67906936645508,4.73090839385986,4.79163179397583,4.58599054336548,4.64354109764099,4.71514642715454,2.71071393966675,2.76444315910339,2.81477247238159,0.454170631170273,0.462020874023438,0.464335467815399,0.459954956173897,-92.7854627638955,-86.1479591120846,-79.2553449339644,420.569287808255,424.821378355076,428.199233369254,-439.722330123013,-422.140083311411,-404.904442682386,594.428200459945,605.062562432237,615.346418797862,430.698438514919,433.405009947222,435.529978469043,132.912706221758,134.241021839918,135.609017659401,-3.79671676492928,-3.70224744783804,-3.61982194338398,1.19115310875742,1.21670845342369,1.23900576900161,1.94340551965455,1.98509990597311,2.0214787105525,121.65489502191,122.882696441152,123.811035221357,69.4444361488745,73.4992663766093,77.6532559689722,48.501195452588,48.8953227945925,49.1611158224021
"NGC_6256",254.885916,-37.121388,7.1,-99.75,-3.7147,-1.6377,0.0305,0.0306,0.59,0.66,-0.0055,0.1578,0.0127,347.791600238776,3.30652340468473,5.6,4,-69.6143753901038,-39.0016411052005,-29.0411494689319,-187.799022051278,-184.382162867186,-170.740487949053,64.2813575668466,65.9360283946632,69.5162809969999,2.0792386784975,3.89428937084526,13.266252103227,-386.240204540536,-361.836798600385,-310.375142930396,27.3227624578274,29.1153101633864,34.0610571746684,-231503.628654337,-228704.229186569,-226989.242020872,1.42397710800171,1.7633650302887,1.90475470066071,2.26785009384155,2.27528238296509,2.35783309936523,2.18550057411194,2.20785677433014,2.28472292900085,0.601265337467194,0.618661433458328,0.726509435176849,0.091813555955887,0.125363081693649,0.248111982345581,0.178011907637119,-172.367865595649,-159.713045311467,-155.081249299749,8.99726720076855,36.6580711148105,46.5097075565045,-386.240204540536,-361.836798600385,-310.375142930396,355.668204491272,397.223649804746,418.804890245039,161.886096598057,163.866941897735,173.08403490084,150.744214517155,155.631764700814,157.255704912444,-1.43490250119388,-1.26951630110483,-0.864949348697946,-1.58702051961865,-1.4994879195656,-1.46370475927392,0.399889810596703,0.409665908611638,0.43358015404568,-117.374833288964,-115.436959515059,-113.78787168957,143.030213031865,148.69740491686,151.391356591609,64.2813575668466,65.9360283946632,69.5162809969999
"Pal_15",254.9625,-0.538888,43.65,72.27,-0.5901,-0.9014,0.0367,0.0343,2.18,1.74,0.0259,0.023,0.0246,18.8486780920213,24.3370363779436,1.2,4,147.36878919894,149.590208658581,152.574920212823,-22.3834161209711,-10.2661544722967,-4.1774506190603,47.4163224280065,49.1288864751145,49.5051438083243,3361.58548030396,3466.87590488144,3605.64960774539,-748.604003907771,-329.493455641075,-132.097698561912,606.89483155479,786.717282263107,964.406900608136,-96364.6964815194,-93954.8995721745,-92168.6481714896,1.15544358253479,1.47506856918335,2.3276766872406,46.6148208618164,49.1924076080322,51.2249723815918,46.1251669311523,48.0538101196289,50.7164642333984,37.579008026123,43.5293807983399,46.3095362854004,0.910935568809509,0.94116222858429,0.952038021087646,0.930108147859573,-416.502210012582,-287.49138859318,-45.3756762427846,1058.81441720965,1153.52463684762,1225.13851389074,-748.604003907771,-329.493455641075,-132.097698561912,1152.85919330968,1277.03184574408,1381.89368359939,1131.43876765651,1155.44028688131,1262.90552701292,96.3739894104441,105.875192962884,122.974867631273,28.3290600371491,30.1352324768472,31.0805689276187,12.4701443428447,13.0867282628305,13.4094434375896,17.4581293678972,18.3213432606421,18.773142623587,139.914941444271,141.819105264953,145.973158686866,37.6331519270015,50.2672792952865,56.2374557192103,47.4163224280065,49.1288864751145,49.5051438083243
"NGC_6266_M_62",255.303329,-30.113722,6.74,-73.98,-4.9785,-2.948,0.0265,0.0259,0.14,0.67,0.0041,0.1802,0.0105,353.573930880353,7.31816362987907,15.3,10,43.7934072869863,45.92054308212,47.7377495248874,-115.551142829595,-115.208922151034,-114.320815498653,65.0641575377792,66.1500731319995,67.1792389982838,24.0120569783168,26.4460253710737,29.6455669016549,-216.551311450228,-204.064587462135,-192.928157061997,60.2032710692021,63.2407204846428,66.1118638205881,-236879.544576648,-235661.218914629,-234303.643077341,0.850702178478241,0.859422624111176,0.870364935398102,2.08119779586792,2.19071042537689,2.4791225528717,2.07872594833374,2.19064569473267,2.45573907852173,0.980246210098267,0.993436425924301,1.00379099369049,0.418036605119705,0.433137625455856,0.480282047986984,0.446456614136696,-122.58834573124,-121.849767159148,-120.762036480343,22.7103333424384,29.6432460630923,38.0380111219035,-216.551311450228,-204.064587462135,-192.928157061997,229.564418242663,239.31422337489,250.960086566792,124.754695426476,125.271542607149,126.8050461724,147.179994959404,148.449675537915,149.634802728572,-1.72743875239116,-1.60838782179769,-1.50450202581961,-0.754106001244334,-0.742405467170062,-0.728996901957966,0.83649587150847,0.851881683728859,0.865307595994447,-90.4879565720355,-89.6107885563733,-89.3504246352765,82.927608057607,84.9492325772086,87.8287225785437,65.0641575377792,66.1500731319995,67.1792389982838
"NGC_6273_M_19",255.657486,-26.267971,8.47,145.54,-3.248,1.6607,0.0255,0.0252,0.29,0.59,0.0026,0.1378,0.0107,356.868868164431,9.38233609951701,11.8,10,-180.93091376678,-117.495878401826,-55.531177998078,170.916126420072,220.23279072979,242.772270809019,172.826398220431,175.804839258978,179.275171572295,156.711376778479,160.435510289156,164.835192056581,79.5468712969273,119.340456019838,167.521680075314,293.102219765289,295.133696588232,296.139649726929,-203027.248294007,-201122.757260355,-198892.027402314,0.516015717983246,0.689778566360474,0.908444635868072,4.46483058929443,4.63776397705078,4.82887327194214,4.29786310195923,4.50347208976746,4.68909578323364,3.90309186935425,3.93391251564026,3.96443718910217,0.68398761510849,0.740412056446075,0.79288423538208,0.744340920448303,-392.290351508844,-381.546148812592,-370.995136497839,94.9799884296655,132.73875949748,160.785056657482,79.5468712969273,119.340456019838,167.521680075314,412.488040235079,421.525394060945,438.076084196974,402.707561397893,404.298108238954,406.274593893575,67.5241681512818,73.5512864438514,78.8719430965854,0.097694087821789,0.277024915850606,0.497837642349438,-0.475798922874063,-0.463719776108494,-0.453909818930312,1.37309656761802,1.40277210660853,1.43931204091232,128.052621695478,129.121239369573,129.730922519648,212.570329014842,213.279833213096,215.111317531146,172.826398220431,175.804839258978,179.275171572295
"NGC_6284",256.118791,-24.764861,14.97,28.62,-3.1981,-2.0013,0.0281,0.0274,0.53,0.73,0.0119,0.0938,0.0123,358.346442332748,9.9399389752137,7.3,4,14.1551493389243,15.1839002353872,15.6598533120565,-14.7721787937453,-6.54085695079825,0.67160820277207,108.513792228162,111.740248631983,114.105774069027,406.491096696546,424.005470671242,436.032744337379,-105.924767259979,-45.2469699880743,4.22779494418758,318.742263591145,362.018422798943,405.813686114447,-183165.395702015,-179607.09688158,-176549.274500417,0.282473033666611,0.348973900079727,0.689013471603393,7.14081327438355,7.59958100318909,8.06418807983398,6.71693521499634,7.51193809509277,7.89654134750366,6.37346717834473,6.97217321395874,7.47336757659912,0.842980153560638,0.911233961582184,0.921989438533783,0.892250615358353,-44.5893038018008,-29.093411636618,-8.23002166198982,-786.780913738839,-720.35339387815,-646.305493163471,-105.924767259979,-45.2469699880743,4.22779494418758,647.861734812064,723.377849585122,793.458357881759,647.843003375106,720.735682428831,787.040418821176,89.623323165171,93.5188948874865,97.7145052480294,6.3158676656324,6.78172742056073,7.21343579166255,-0.444957237514443,-0.432494619392581,-0.419046114307544,2.54491305108188,2.62658729871214,2.70227414659375,13.3831076489388,15.0218615404198,15.35266987659,-15.6756889809757,-7.4326607745532,-0.345570446328067,108.513792228162,111.740248631983,114.105774069027
"NGC_6287",256.288051,-22.708361,8.44,-294.74,-5.0114,-1.8826,0.0289,0.0276,0.29,1.65,-0.0011,0.1459,0.0126,0.130869885612908,11.0236856667702,6.3,6,-295.812570179197,-254.588935667369,305.003505007278,-13.2351990181624,87.3254656048572,170.516170944763,65.0278648311986,66.8734315007419,68.8598114655716,303.064597417556,310.578395528148,317.765117357234,-2.09281655662428,8.9655152223611,21.3264156556264,272.485306452809,286.201553470333,296.40970426712,-195500.950443632,-194695.231041661,-193154.623789199,0.051768170893192,0.10154552385211,0.133626624643803,5.51989814758301,5.61868357658386,5.7564861869812,5.46425085067749,5.56021165847778,5.67731937408447,4.32084205627441,4.4961793422699,4.76902214050293,0.954102246761322,0.964508146047592,0.981495492458344,0.967480033636093,-108.533446558075,-107.093114995055,-102.943874107233,-516.184215758145,-486.05084324575,-463.033478017247,-2.09281655662428,8.9655152223611,21.3264156556264,475.363652824659,497.923201015332,526.715220509515,475.352976639533,497.855220635612,526.282320622183,87.6801300946165,88.9624586611265,90.2556481056812,-0.110054406478821,0.049276915716622,0.245429017593617,0.01847755663335,0.018841471754324,0.019289486086346,1.57600165500229,1.60704097715482,1.64525335245656,-303.194459972474,-300.158252194621,-298.488855461642,63.2952324194645,67.7861763096733,69.0081497581572,65.0278648311986,66.8734315007419,68.8598114655716
"NGC_6293",257.5425,-26.582083,9.28,-143.66,0.8708,-4.3257,0.028,0.0282,0.32,0.39,0.0018,0.1222,0.0118,357.620157711946,7.83430345090436,6.8,5,-165.6766971095,-156.950838563774,-146.517493853467,36.8138366628033,60.4541292710553,72.2533943810138,-156.140397604185,-150.500429283113,-146.446426749795,100.761122682754,106.810458287018,119.281633690314,26.1523237670787,54.2128883772707,90.5457317815241,157.253454146603,157.927672570089,161.284373509662,-226703.522668453,-223586.095294347,-218683.121363428,0.204866179823875,0.27494466304779,0.375030707120895,2.61736878395081,2.86157333850861,3.27761158943176,2.44960402488709,2.71360874176025,3.13038993835449,2.23477840423584,2.25360631942749,2.35221056938171,0.794695482254028,0.824727535247803,0.853561713695526,0.825881308317184,-95.8910142049584,-94.0402568955971,-87.0728013876805,-59.605743394866,-23.1169396315856,34.9597288591649,26.1523237670786,54.2128883772707,90.5457317815241,111.77067172961,121.09679444266,131.103676334357,93.8483945430214,100.658847992476,114.381834231378,46.0077535353276,60.6430486429214,76.6594951387384,0.560825641662436,0.813660012848005,1.19042616789467,-0.390266934657263,-0.374608500228016,-0.364100681599299,1.20646894410742,1.24128721687245,1.29317235690913,-117.702736250226,-117.390600126114,-116.579156604278,114.279627441081,121.141915066425,123.473025411778,-156.140397604185,-150.500429283113,-146.446426749795
